May 30th #NY12 #Coronavirus Update  Including: - My two new initiatives to save lives and save jobs - @COVIDOversight briefing with our nation’s Mayors  - Standing with my colleagues against the Trump Admin’s attacks on Planned Parenthood health centers https://t.co/jgtjx5tP9J,2020-5-30 18:07:01,Twitter for iPhone,2,7,covid; corona; ,,,,
PPP should be administered uniformly and not based on political ideology. Proud to join my colleagues in calling for @SBAgov to stop targeting @PPFA health care centers &amp; ensure small businesses and nonprofit organizations like Planned Parenthood get support during #COVID19. https://t.co/U0K95yHVVV,2020-5-29 22:57:07,Twitter for iPhone,6,14,covid; ,,,,
Trump's deal on Russian ventilators is yet another misguided decision that wastes millions of taxpayer dollars undermines our foreign policy and national security interests and impairs our nation's ability to combat the #COVID19 crisis.  https://t.co/gHsLtKC3Ma,2020-5-29 18:36:25,Twitter Web App,191,348,covid; ,,,,
IMPORTANT: Watch our @COVIDOversight briefing with our nation’s Mayors live today at 12ET https://t.co/B6D8WFaO9o,2020-5-29 16:01:44,Twitter Web App,4,5,covid; ,,,,
Extending this window is a crucial step to ensuring that demands for justice are not curtailed by the #COVID19 pandemic.   NY must continue to send an unequivocal message that encourages survivors of childhood sexual assault &amp; abuse to come forward. https://t.co/hpK16cpgOV,2020-5-29 0:45:12,Twitter for iPhone,6,9,covid; ,,,,
The fashion industry pushes the envelope &amp; sets trends and that’s no different in the era of #COVID19.  Our work during this crisis underscores the importance of supporting #smallbiz &amp; local manufacturers investing in NYC's fashion industry &amp; supporting the Garment District.,2020-5-28 23:07:12,Twitter Web App,2,3,covid; ,,,,
Last year before any of us even heard about #COVID19 I brought together a group of NYC fashion designers manufacturers and industry leaders for a roundtable discussion on the nexus between technology &amp; fashion.  I never imagined that our group’s focus would change so much.,2020-5-28 23:07:12,Twitter Web App,2,2,covid; ,,,,
Today I joined Fashion for the Front Lines @KayUngerDesign @CareandWear NYC designer Mi Jong Lee and @FGFH to discuss how we produced over 1 MILLION non-surgical PPE isolation gowns during #COVID19.   I also announced 2 new initiatives to save lives &amp; save jobs.   THREAD ⬇️ https://t.co/vZndIUtYZG,2020-5-28 23:07:11,Twitter Web App,6,14,covid; ,,,,
Over 40 million Americans have now filed for unemployment since the beginning of #COVID19.   Over 100000 Americans have now died from the virus.   In spite of this unimaginable crisis @SenateGOP is still choosing to delay critical relief.   We need the #HeroesAct now.,2020-5-28 18:05:50,Twitter for iPhone,24,47,covid; ,,,,
May 28 #NY12 #Coronavirus Update  Including - Introducing the Pandemic Risk Insurance Act (PRIA) - Letter to @SecPompeo seeking info about President Trump’s decision to spend taxpayer $ to purchase ventilators from Russia that are unsafe for use in the US  https://t.co/5zZ36puRnU,2020-5-28 17:10:41,Twitter for iPhone,10,11,corona; ,,,,
Today I raised concerns w/ @SecPompeo that Turkey’s exclusion of 1000s of arbitrarily detained political prisoners in its new law to release prisoners to mitigate the spread of COVID-19 is a clear violation of its obligations under international human rights laws.  Full letter⤵️ https://t.co/bbnAaCVSmb,2020-5-28 1:52:53,Twitter for iPhone,1238,1118,covid; ,,,,
"NYC is on the path to #COVID19 recovery &amp; we've met 5 of 7 metric goals so far.   For daily updates on the progress of the NYC region visit: https://t.co/b8W6thfetb   The “NY Forward Reopening"" Plan is also available here: https://t.co/Xqga6uYA5B",2020-5-28 0:19:53,Twitter Web App,5,9,covid; ,,,,
Millions of American businesses are being left out in cold because their business interruption insurance excludes coverage for pandemics like #COVID19.  That's why I introduced the Pandemic Risk Insurance Act to protect our economy from future pandemics. https://t.co/JTbvz7jmNA,2020-5-27 22:55:13,Twitter Web App,7,11,covid; ,,,,
In the midst of the #COVID crisis those with autoimmune disease are even more at risk.  This #LupusAwarenessMonth I remain committed to saving the ACA &amp; protections for preexisting conditions. I’m so proud to work with my favorite patient advocate @morethanmySLE. https://t.co/zawwgaFSrt,2020-5-27 16:39:01,Twitter for iPhone,3,6,covid; ,,,,
"ATTENTION New Yorkers: Here are 3 easy ways you can find #COVID19 testing sites   Visit: https://t.co/Tj3wEJYXNt to find a site near you   Visit: https://t.co/GgYN5pHy22 &amp; enter your address to see a list/ map of the nearest sites   Search: ""COVID testing near me"" on Google Maps",2020-5-26 23:30:46,Twitter Web App,7,4,covid; ,,,,
#COVID19 has caused millions of businesses to close their doors &amp; many are also being denied insurance claims.   I introduced the Pandemic Risk Insurance Act to provide a federal backstop for business interruption insurance that includes pandemic coverage. https://t.co/mNl8LGtOPu,2020-5-26 21:52:42,Twitter Web App,4,10,covid; ,,,,
I'm proud to have the support from more than two dozen national business and trade associations/ organizations whose members represent some of the most #COVID19 impacted businesses and employees in NYC &amp; across the country.   More info here: https://t.co/JAi8iBwSIO,2020-5-26 21:22:16,Twitter Web App,2,4,covid; ,,,,
That means millions of small businesses nonprofits mom and pop shops and retailers are being denied claims from their insurance companies.   They have been left out in cold &amp; these denials increase the likelihood they will never be financially recover from #COVID19.,2020-5-26 21:22:15,Twitter Web App,1,0,covid; ,,,,
Today I joined @NonprofitNY @UStravel and @NRFnews to introduce the Pandemic Risk Insurance Act.  This bill will help businesses suffering from #COVID19 &amp; protect our economy from future pandemics by providing a federal backstop for insurance that includes pandemic coverage. https://t.co/sfznC4hBA8,2020-5-26 21:22:14,Twitter Web App,4,9,covid; ,,,,
May 26th #NY12 #Coronavirus Update  Including:  - @OversightDems briefing with @HHSGov IG Christi Grimm on the supply challenges our hospitals have faced during #COVID19  - More regions opening in NYS https://t.co/eAWvRA5zA0,2020-5-26 18:00:51,Twitter Web App,2,6,covid; corona; ,,,,
Educators truly never stop working for our children &amp; I am amazed by the creativity and commitment demonstrated by NYC teachers during this crisis.   Thank you Kristen for creating this book to help kids understand and cope with the #COVID19 pandemic. https://t.co/t1AJiG2nOJ,2020-5-24 20:50:02,Twitter for iPhone,3,9,covid; ,,,,
May 23rd #NY12 #Coronavirus Update   Including: -Hearing directly from essential workers during Thursday’s @COVIDOversight briefing -Joining other House Commitees to question Trump about sending ventilators to Russia when they are urgently needed in the US https://t.co/cvaTetEHxL,2020-5-23 19:55:05,Twitter for iPhone,7,6,covid; corona; ,,,,
The House passed the #HeroesAct to deliver critical relief #ForThePeople.   Now it’s time for the Senate to take bold steps to help the American people without delay &amp; swiftly pass this crucial legislation that addresses the magnitude of the #COVID19 crisis. https://t.co/r4y16C6Ely,2020-5-23 19:20:26,Twitter for iPhone,5,15,covid; ,,,,
Winifred Fredericks was a community organizer &amp; civil rights activist. She always stood firmly against discrimination &amp; protested against a local bakery for their racist hiring practices.  She recently died from #COVID19 but memories of her advocacy live on. I'm #InspiredByHer! https://t.co/eiDAyFvlMH,2020-5-22 15:32:32,Twitter for iPad,8,19,covid; ,,,,
Republicans using the #coronavirus crisis to target repro health &amp; rights is a new low.This attack on Planned Parenthood health centers is a shameful obvious attempt to distract from the Trump Admin’s botched pandemic response. We should be pushing for more healthcare not less. https://t.co/Wj4ewx2AP2,2020-5-22 14:43:21,Twitter for iPad,39,86,corona; ,,,,
In the midst of the #COVID19 crisis Trump is still working hard to dismantle the Affordable Care Act. If he has his way millions of Americans would lose health care coverage.   I vow to always defend the ACA and stand by the millions of Americans with pre-existing conditions. https://t.co/g1HqhpC98N,2020-5-21 20:55:06,Hootsuite Inc.,4,8,covid; ,,,,
While our nation is battling #Coronavirus we are also still fighting against the #GunViolence epidemic.  It’s time for Senate Republicans and the President to value American lives more than the NRA &amp; finally #DoSomething to #EndGunViolence. https://t.co/ApxPq4DjNJ,2020-5-21 19:35:28,Twitter for iPhone,7,11,corona; ,,,,
May 21st #NY12 #Coronavirus Update  Including: - Select Subcommittee on the Coronavirus Crisis briefing w/ essential workers - Summer learning information for NYC students and families - New NYC four point plan for seniors https://t.co/HXTlhTT9rI,2020-5-21 16:30:02,Twitter Web App,5,8,corona; ,,,,
WATCH: The @COVIDOversight Committee is holding a briefing at 12PM to discuss the impact of #COVID19 on essential workers.  The people on the frontlines are heroes we must protect them &amp; ensure they have #PPE and access to testing.  https://t.co/gO5ZWqIrg7,2020-5-21 15:58:40,Twitter Web App,12,17,covid; ,,,,
During the #COVID19 crisis @USPS is delivering millions of economic stimulus checks and unemployment benefits to Americans across our nation. They are also playing a critical role in vote from home operation and are mailing #2020Census forms for every household in America.,2020-5-20 21:20:06,Twitter Web App,4,10,covid; ,,,,
I was proud to support @assemblymanjoe’s Compassionate Helper Volunteer Program &amp; am so glad that @NYGovCuomo is implementing this pilot program to connect families with their loved ones who are hospitalized with #COVID19. https://t.co/QX1hVrrO9R,2020-5-20 19:35:09,Twitter Web App,10,19,covid; ,,,,
These figures underscore the toll #COVID19 has had on NYCHA. Throughout this crisis I've spoken with tenant leaders and residents to address concerns about the agency's response. I'll continue to monitor the situation and fight to protect residents.  https://t.co/qY87fHZSeN,2020-5-20 18:50:07,Hootsuite Inc.,2,4,covid; ,,,,
So happy that @PrintParts a #NY12 based company has partnered with the City to rapidly increase production of testing supplies. Widespread testing is a necessary part of our #COVID19 recovery and local businesses have answered the call to help.  https://t.co/Ced610atTE,2020-5-19 19:35:06,Hootsuite Inc.,3,4,covid; ,,,,
The #COVID19 pandemic has shed light on existing economic &amp; healthcare disparities that put minority and low-income communities at risk. Our nation must do so much more to combat structural inequality &amp; protect the communities who have suffered the most. https://t.co/dAUSuBhApQ,2020-5-19 17:25:11,Hootsuite Inc.,5,10,covid; ,,,,
May 19th #NY12 #Coronavirus Update  Including: - My continued work on the Student Loan Forgiveness for Frontline Health Workers Act &amp; Pandemic Heroes Compensation Act - NYC #MemorialDay beach restrictions  - Increased testing capacity in NYC &amp; across NYS https://t.co/NABEh1kjBZ,2020-5-19 16:28:18,Twitter for iPhone,5,7,corona; ,,,,
Many New Yorkers are feeling anxious sad and isolated during the #COVID19 pandemic. This #MentalHealthAwareness month it is crucial that we dispel mental health stigmas &amp; take the steps we need to take care of our ourselves and each other.,2020-5-18 22:21:59,Twitter for iPhone,8,16,covid; ,,,,
This administration has shown time and time again that it has a problem with science. We are giving them science and they don't seem to want it.   Rather than develop a national #COVID19 plan Trump is silencing the medical experts trying to help. https://t.co/aCGZNPNCQj,2020-5-18 19:35:09,Twitter for iPhone,5,10,covid; ,,,,
May 17th #NY12 #Coronavirus Update  Including: - Securing provisions in the #HeroesAct to ensure a fair full and accurate #2020Census  -NYS extending the enrollment period for New Yorkers without health insurance to June 15th  https://t.co/9NpiSEAAcs,2020-5-17 17:40:07,Twitter for iPhone,5,8,corona; ,,,,
#ICYMI: On Thursday I introduced the Pandemic Heroes Compensation Act.   Essential workers are risking their health every day to help our nation during #COVID19. Our government must to be there for them and their families should they fall ill. https://t.co/2SQF9DSMLQ,2020-5-16 20:00:11,Hootsuite Inc.,5,16,covid; ,,,,
May 16 #NY12 #Coronavirus Update  Including: - Voting for the #HeroesAct urgently-needed legislation to protect the lives &amp; livelihoods of the American people &amp; pillars of our democracy.  - A multi-state agreement to open beaches with restrictions on 5/22 https://t.co/XZPDyXvITO,2020-5-16 18:45:52,Twitter for iPhone,6,9,corona; ,,,,
New York is on the frontline of the national fight against #coronavirus &amp; our people continue to inspire the country with their resilience courage and compassion.   The #HeroesAct provides $100 billion in total relief to NYS &amp; $17 billion in aid that will flow directly to NYC.,2020-5-16 1:45:09,Twitter for iPhone,1,7,corona; ,,,,
We created the 9/11 VCF to provide critical compensation for first responders who risked their health for our nation.   Now @RepJerryNadler @RepPeteKing and I are joining forces again to do the same for essential workers on the frontlines of #COVID19. https://t.co/xlMA5ZNCgT,2020-5-15 20:50:15,Twitter for iPhone,6,28,covid; ,,,,
May 15th #NY12 #Coronavirus Update  Including: - Demanding answers from DHS &amp; ICE on the Administration’s inability to prevent the deadly spread of #COVID19 in detention centers.   - New grants available for NY businesses producing medical equipment https://t.co/GqlkUKR1f0,2020-5-15 18:05:09,Twitter Web App,4,5,covid; corona; ,,,,
Essential workers have risked their safety to help our nation when we need them most. Congress must be there for them and their families should they fall ill due to #COVID19.  Proud to have introduced the Pandemic Heroes Compensation Act to protect our essential workers. https://t.co/qcWn5QAqXE,2020-5-15 17:45:00,Twitter Media Studio,7,3,covid; ,,,,
Before the #COVID19 pandemic USDA’s cruel crackdown on SNAP work rules would have kicked nearly a million beneficiaries off the program. Now as millions more Americans have lost their jobs Trump wants to take their SNAP benefits too. #HandsOffSNAP  https://t.co/rgJ12O6GO0,2020-5-15 17:20:04,Twitter Web App,9,11,covid; ,,,,
Menstruation doesn't stop because of #COVID19 and neither does #PeriodPoverty.   Thanks to the advocacy of two incredible young women Nicole and Mya free menstrual products will be available to the public through @NYCSchools at meal hubs across NYC. https://t.co/LGwOiLs1Dk,2020-5-14 22:35:35,Twitter Web App,12,35,covid; ,,,,
May 14th #NY12 #Coronavirus Update  Including: - Unveiling the Pandemic Heroes Compensation Act - Findings from our first @COVIDOversight briefing https://t.co/wFT7BdY9tk,2020-5-14 19:21:23,Twitter Web App,2,6,covid; corona; ,,,,
The bipartisan Pandemic Heroes Compensation Act modeled after the 9/11 Victim Compensation Fund would provide critical financial assistance for essential workers across all industries and their families if they become sick or die due to #COVID19.,2020-5-14 18:55:51,Twitter Web App,0,0,covid; ,,,,
These essential workers have left the safety of their homes to put their lives on the line for the country often without adequate protection. Despite the immense risk they answered the call to service during the #COVID19 pandemic and many have paid with their lives.,2020-5-14 18:55:51,Twitter Web App,0,0,covid; ,,,,
We have a moral responsibility to help essential workers who are risking their health every single day during this crisis.   That's why I have introduced the Pandemic Heroes Act to establish a compensation fund for essential workers who become ill or die as a result of #COVID19 https://t.co/usAaZFE1sD,2020-5-14 18:55:50,Twitter Web App,4,15,covid; ,,,,
Today I joined @RepPeteKing @RepJerryNadler @SenDuckworth and union leaders to introduce the Pandemic Heroes Compensation Act.  This bill would provide compensation for all essential workers who have become ill or died from #COVID19.   WATCH: https://t.co/OusAqiZ0i0,2020-5-14 18:40:27,Twitter Web App,9,14,covid; ,,,,
Honored to be a member of Select Committee on Coronavirus Crisis. To stay updated on our actions to conduct rigorous oversight of #COVID19 relief spending follow @COVIDOversight &amp; watch our full first hearing here ⤵️ https://t.co/d8TjX0O0qi,2020-5-13 20:35:27,Twitter Web App,11,33,covid; corona; ,,,,
May 13th #NY12 #Coronavirus Update  Including: - Today's Select Subcommittee on the Coronavirus Crisis hearing - Proposing the Americans First Law to prioritize workers not corporate bailouts - @OversightDems priorities in the #HeroesAct https://t.co/XteLdasyM1,2020-5-13 17:56:30,Twitter Web App,2,6,corona; ,,,,
May 12 #NY12 #Coronavirus Update  Including: - Announcing the Select Subcommittee on the Coronavirus Crisis’s first briefing (tomorrow May 13) - Getting taxpayer funds back from big companies so that it can go to small businesses as intended with the PPP https://t.co/LWtYqYrII4,2020-5-12 18:03:30,Twitter for iPhone,6,12,corona; ,,,,
These emergency medical workers on the frontlines of #COVID19 have sacrificed so much &amp; are working tirelessly to save lives.  To thank these health care heroes and so many more I introduced the Student Loan Forgiveness For Frontline Health Workers Act. https://t.co/CSIb4LzETd,2020-5-12 16:57:50,Twitter for iPhone,10,26,covid; ,,,,
May 11th #NY12 #Coronavirus Update  Including: - Urging the President to fulfill commitment that FEMA cover 100% of NYS #COVID19 emergency response costs - Gov. Cuomo exec order mandating testing at nursing homes &amp; assisted living facilities https://t.co/l9p6RDdbwA,2020-5-11 21:05:05,Twitter Web App,5,6,covid; corona; ,,,,
The FDA’s blood donor policy stigmatizes gay and bisexual men &amp; undermines research into potential #COVID19 treatments.   My @OversightDems colleagues and I are demanding immediate changes to this policy. LGBTQ+ discrimination must never be tolerated. https://t.co/T0KlPhb2CH,2020-5-11 20:45:43,Twitter Web App,13,23,covid; ,,,,
This is a staggering crisis. We must ensure that the Navajo Nation and all of our indigenous communities get the critical funding &amp; medical resources they need to fight the #COVID19 pandemic and save lives. https://t.co/Z76tR1VOXp,2020-5-11 18:55:27,Twitter Web App,11,36,covid; ,,,,
A necessary move to protect our seniors and nursing home staff who are most vulnerable to #COVID19. https://t.co/XKIuSz6JGN,2020-5-11 17:53:47,Twitter for iPhone,4,16,covid; ,,,,
As we work to finalize the next #COVID19 relief package I’m working with my colleagues to ensure rent relief for all who need it. Proud to support this bill from @FSCDems Chair @RepMaxineWaters @RepDennyHeck @SenSherrodBrown &amp; local efforts here in NY. #RENTRELIEF https://t.co/GIlCUkTycO,2020-5-11 15:32:46,Twitter Web App,14,30,covid; ,,,,
May 10th #NY12 #Coronavirus Update  Including: - Urging House leadership to include payment relief for federal &amp; private student loan borrowers in the next #COVID19 relief package - NYC job opportunities with the Test &amp; Trace Corps https://t.co/OJVu4miXmk,2020-5-10 17:45:17,Twitter for iPhone,2,8,covid; corona; ,,,,
This #NursesWeek I stand in solidarity with @NationalNurses &amp; nurses across the country as they demand the protections they need to do their jobs safely during the #COVID19 pandemic. We need to get PPE to the frontlines immediately to #ProtectNurses. https://t.co/dPslLz4aMe,2020-5-9 20:15:03,Twitter for iPhone,15,29,covid; ,,,,
May 9th #NY12 #Coronavirus Update  Including: - Urging large public corporations to immediately return taxpayer funds intended for #SmallBusiness struggling to survive #COVID19 - Briefing from Hurricane Katrina taskforce leader on lessons for this crisis https://t.co/vjeMea6gMn,2020-5-9 19:27:37,Twitter for iPhone,4,7,covid; corona; ,,,,
May 8 #NY12 #Coronavirus Update  Including: - Asking the Trump Organization for information on its request for financial help from the UK govt - Urging House leadership to support small grocers &amp; NYers who rely on them in the next #COVID19 relief bill  https://t.co/bzBFS1oy9d,2020-5-8 17:58:58,Twitter for iPhone,5,3,covid; corona; ,,,,
NYC’s 13000 bodegas &amp; independent grocers are an integral part of our city. I’m proud to be working with @RepGraceMeng to ensure we give them - and the NYers who rely on them - the support they need during #COVID19.https://t.co/lZb389AEbh,2020-5-8 15:00:35,Hootsuite Inc.,4,11,covid; ,,,,
This #NursesAppreciationWeek I introduced a bill to thank our heroes.    Along with doctors and nurses it would cancel student debt for the researchers lab workers mental health professionals and other health workers who are providing care as part of the #COVID19 response. https://t.co/D68YDcVCRh,2020-5-7 21:30:18,Twitter Web App,14,31,covid; ,,,,
At a time when Congress should be focusing #COVID19 relief efforts on keeping families safe &amp; healthy some of my colleagues are targeting abortion.   We can’t say it enough - stop playing politics with people's healthcare &amp; using a pandemic to push an anti-abortion agenda. https://t.co/fUjWk11G3Y,2020-5-7 19:35:18,Twitter for iPhone,3,13,covid; ,,,,
May 7th #NY12 #Coronavirus Update  Including: - Urging the FDA to revise policy that prevents men who have sex with men (MSM) from donating plasma for #coronavirus research. - New NYC street openings https://t.co/TPbI4lQias,2020-5-7 19:00:39,Twitter Web App,1,1,corona; ,,,,
33 million Americans have now filed for unemployment.   This is an unprecedented and unparalleled crisis. Congress must address the magnitude of #COVID19 &amp; pass recurring monthly payments to help our fellow Americans who are struggling.  https://t.co/xeIzqgLcHi,2020-5-7 17:15:06,Twitter Web App,4,12,covid; ,,,,
An incredibly powerful piece highlighting stories from the frontlines of the #COVID19 pandemic.    Each of these health care workers are heroes &amp; they deserve an overwhelming amount of gratitude for their service and sacrifice for our nation.  https://t.co/F5Jc4kPUpO,2020-5-6 22:00:19,Twitter Web App,5,11,covid; ,,,,
Face covering distributions sites are necessary to protect New Yorkers from #COVID19.    After hearing accessibility concerns from #NY12 NYCHA residents and seniors I have urged @NYCMayor to ensure these sites are available in every NYC neighborhood within walking distance. https://t.co/4obLXBl8AG,2020-5-6 18:57:50,Twitter Web App,5,7,covid; ,,,,
We owe health care workers on the frontlines of #COVID19 crisis more than thanks and cheers at 7 PM we must take concrete action to show our gratitude.    Proud to introduce legislation to ensure our heroes are relieved of the debt they incurred to train for this critical work. https://t.co/NGhTWI0rWN,2020-5-6 18:00:50,Twitter Media Studio,22,47,covid; ,,,,
May 6th #NY12 #Coronavirus Update  Including: - Urging hospitals to create Compassionate Companion Volunteer Programs  - A new education initiative from NYS &amp; @gatesfoundation  - Wear A Mask PSA contest for New Yorkers https://t.co/g29Abp1nsU,2020-5-6 17:49:38,Twitter Web App,4,9,corona; ,,,,
Widespread testing is a necessary part of NYC's #COVID19 recovery. I'm very pleased our City is answering this challenge by rapidly increasing the production of testing kits &amp; excited that a #NY12 business is playing such a critical role. https://t.co/yJGixkv2HP,2020-5-5 22:56:25,Twitter for iPhone,6,8,covid; ,,,,
May 5th #NY12 #Coronavirus Update  Including: - Introducing the Student Loan Forgiveness for Frontline Health Workers Act - Information for SSI recipients on how to receive stimulus checks - Updates on NY’s reopening plan https://t.co/M7J1TE10a9,2020-5-5 22:40:13,Twitter Web App,11,22,corona; ,,,,
Eligibility would extend to nurses doctors and other health care professionals who are responding to the #COVID19 crisis in a variety of ways &amp; those who have shifted from their normal specialties to support the effort.,2020-5-5 21:25:29,Twitter Web App,3,9,covid; ,,,,
The Student Loan Forgiveness for Frontline Health Workers Act would relieve health care workers who are involved in the #COVID19 response of both private and federal student loan obligations related to their medical and professional education.,2020-5-5 21:25:29,Twitter Web App,2,11,covid; ,,,,
Our nation owes an incredible debt to our health care workers on the frontlines of the #COVID19 crisis &amp; we need to do more than just saying thank you.   That's why I introduced legislation today to eliminate student debt for health care workers on the frontlines of  #COVID19. https://t.co/2FqnSB7KRz,2020-5-5 21:25:28,Twitter Web App,22,61,covid; ,,,,
Today I joined medical professionals and #COVID19 frontline health care workers to introduce my new bill The Student Loan Forgiveness for Frontline Health Workers Act.   WATCH: Our virtual meeting to discuss the importance of this critical legislation.  https://t.co/nMUZ66ao4p,2020-5-5 21:10:06,Twitter Web App,13,26,covid; ,,,,
.@RepSpeier and I are demanding answers and calling on Jaguar to reverse the nearly 3x price increase of Mytesi.   No drug company should be allowed to profiteer especially during the #COVID19 public health emergency.  https://t.co/dbCYbUrDBS,2020-5-5 17:00:32,Twitter Web App,5,12,covid; ,,,,
Proud to join my colleagues in urging a universal national rent and mortgage forgiveness fund be included in the next #COVID19 relief package.  As families fight for their health during this pandemic we must protect their human right to stable housing. https://t.co/FaAIEc55Uf,2020-5-5 16:10:10,Twitter for iPhone,7,17,covid; ,,,,
A great question @morethanmySLE.   The American public needs to hear directly from the #Coronavirus Task Force &amp; has the right to ask questions through their Representatives.    This is yet another action by Trump to block Congress’s constitutional duty to conduct oversight. https://t.co/YiPtuh4Gs0,2020-5-5 14:08:05,Twitter Web App,423,751,corona; ,,,,
On the first day of #TeachersAppreciationWeek I thank the teachers who always go above and beyond for our nation’s children. As a former NYC teacher I can only imagine how challenging it must be to adapt to #COVID19.   Thank you for all that you do! #SendTeachersLove https://t.co/gDreV9ZZeL,2020-5-4 21:05:53,Twitter Web App,14,32,covid; ,,,,
May 4th #NY12 #Coronavirus Update  Including: - Demanding information from Jaguar Health about why they increased the price of Mytesi ahead of seeking approval for its use to treat #COVID19 patients - NYS contact tracing job opportunities https://t.co/299b6DdqbA,2020-5-4 17:57:10,Twitter Web App,2,3,covid; corona; ,,,,
In the midst of a pandemic we should be strengthening infection and control requirements NOT rolling them back.   16000 nursing home residents and staff have died from #COVID19. CMS must take action to protect safety not undermine it.  https://t.co/1A9L1VIbfr,2020-5-4 17:05:50,Twitter Web App,14,25,covid; ,,,,
May 3rd #NY12 #Coronavirus Update  Including: - Fighting for funding for cultural institutions with @RepJerryNadler @RepPaulTonko &amp; @RepPeteKing - New street openings in NYC  - NYS antibody testing study results  https://t.co/1ZgwFoDG8i,2020-5-3 20:13:20,Twitter for iPhone,3,3,corona; ,,,,
Lillian Eckstein was a Holocaust survivor who risked her own safety by smuggling food to help others survive Auschwitz.   She recently passed away from #COVID19 but Lillian’s legacy &amp; stories of her bravery and sacrifice will continue to live on.   I’m #InspiredByHer! https://t.co/DfgHHChzJA,2020-5-1 22:00:14,Twitter Web App,8,19,covid; ,,,,
Teachers are fiercely rising to meet unprecedented challenges during the #COVID19 pandemic. Now more than ever we need to show them that they are appreciated.   This Teachers Appreciation Month join me in sharing why teachers matter to you.   #SendTeachersLove https://t.co/BzilAHsvHG,2020-5-1 21:20:14,Twitter Web App,8,13,covid; ,,,,
May 1st #NY12 #Coronavirus Update  Including: - Launching the new bipartisan Postal Preservation Caucus - Requesting information from assisted living facilities to determine how they are protecting their residents from #COVID19 https://t.co/n1kmeBnENA,2020-5-1 19:50:20,Twitter Web App,2,8,covid; corona; ,,,,
Assisted living facilities share many of the same risk factors as nursing homes but are largely unregulated with no national reporting requirements for #COVID19 cases.   @SenWarren @SenMarkey and I are demanding answers &amp; mitigation plans. https://t.co/GzL37TV9WZ,2020-5-1 18:25:04,Twitter for iPhone,4,11,covid; ,,,,
#COVID19 has made the health disparities that have long existed in America all the more apparent. That’s why this #MinorityHealthMonth I’m standing with @CAPAC @HispanicCaucus @TheBlackCaucus to take on structural inequalities &amp; fight against systemic health injustice. https://t.co/1uYR5ROCdq,2020-4-30 20:00:09,Twitter Web App,6,5,covid; ,,,,
30 million Americans have now filed for unemployment &amp; many are unable to pay their rent or mortgage due tomorrow.  Proud to support @Ilhan’s Rent and Mortgage Cancellation Act. Congress must deliver bold solutions that address the magnitude of the #COVID19 crisis.  #CancelRent,2020-4-30 18:35:47,Twitter Web App,138,497,covid; ,,,,
April 30th #NY12 #Coronavirus Update  Including: - My appointment to the House Select Committee on the #CoronavirusCrisis  - Online marriage licenses in NYC - New report from the NYS #COVID19 Maternity Task Force https://t.co/3CV83sz3Oh,2020-4-30 18:20:25,Twitter for iPhone,8,7,covid; corona; ,,,,
Honored to join my colleagues on this panel to conduct rigorous oversight of #COVID19 relief spending.   We must ensure that health care workers first responders and Governors receive the resources they need to fight this pandemic &amp; save lives. https://t.co/XzK9DvNqXB,2020-4-30 16:35:06,Twitter Web App,18,44,covid; ,,,,
April 29th #NY12 #Coronavirus Update  Including: - Leading a bipartisan group of NYS Members in urging Congressional support for emergency @USPS funding - My new bill with @RepJohnYarmuth &amp; @NitaLowey the Congressional Power of the Purse Act https://t.co/hc3hkonSOS,2020-4-29 19:20:15,Twitter Web App,5,10,corona; ,,,,
Over 1 million New Yorkers have filed for unemployment since the beginning of the #COVID19 crisis.   Their rent is due in just 2 days.   Nobody should be losing sleep worried about how they will pay their rent during this crisis.   #CancelRent,2020-4-29 18:35:40,Twitter Web App,15,21,covid; ,,,,
Trump's failed response to the #COVID19 crisis has already caused unimaginable suffering and chaos. The Trump Admin needs to stop dragging its feet be honest with the American people and devise a national plan to get the resources we need. https://t.co/HHoe9kDFx5,2020-4-29 17:30:06,Twitter for iPhone,3,10,covid; ,,,,
April 28th #NY12 #Coronavirus Update:  Including: -Fighting for our museums libraries &amp; cultural institutions which are struggling during the #COVID19 crisis -The Pandemic Response Accountability Committee's new Executive Director &amp; website  https://t.co/OCeIrs06MS,2020-4-28 20:10:00,Twitter Web App,3,6,covid; corona; ,,,,
Today is #WorkersMemorialDay. Our nation is suffering the worst worker safety crisis in recent history &amp; thousands are dying from preventable #COVID19 infections.   But @OSHA_DOL still refuses to take meaningful action to protect America’s workers. #WhereisOSHA? https://t.co/mUF1Z8Jhl5,2020-4-28 19:05:46,Twitter Web App,8,11,covid; ,,,,
#COVID19 has claimed the lives of 68 @NYCSchools employees. As a former NYC teacher I find these deaths particularly painful and close to home. My heart goes out to the loved ones and school communities of those we have lost.  https://t.co/MjnPf32Ndm,2020-4-28 18:30:16,Twitter Web App,6,18,covid; ,,,,
In NYC Black mothers are 8x more likely to die from pregnancy-related complications than white women.   #COVID19 is exacerbating this crisis.   For Amber and for so many others we must end the #BlackMaternalHealthCrisis.  https://t.co/JnKmerWRJ6,2020-4-28 17:40:23,Twitter Web App,20,22,covid; ,,,,
Museums libraries &amp; cultural institutions play an invaluable role in preserving American art history and culture. They need urgent funding to outlast the #COVID19 pandemic.    Today @RepJerryNadler and I led a request to House leadership calling for additional relief funding. https://t.co/6zUg517AHD,2020-4-28 16:20:09,Twitter Web App,10,19,covid; ,,,,
