date,state.abb,state_incremental_cases,state_incremental_deaths
2020-08-28,NV,660,13.1
2020-08-28,NY,366.1,2
2020-08-28,OH,1295.9,28.9
2020-08-28,OK,706.9,8
2020-08-28,OR,294,13
2020-08-28,PA,866,20
2020-08-28,PR,606,0
2020-08-28,RI,0,0
2020-08-28,SC,1352.8,27
2020-08-28,SD,320,3
2020-08-28,TN,1624,25
2020-08-28,TX,4845,171
2020-08-28,UT,403.1,4.1
2020-08-28,VA,1013.1,23
2020-08-28,VI,0,0
2020-08-28,VT,3,0
2020-08-28,WA,644.9,15.1
2020-08-28,WI,827,2
2020-08-28,WV,191,3
2020-08-28,WY,41,0
2020-08-29,AK,106,0
2020-08-29,AL,1704.1,45
2020-08-29,AR,708.9,16
2020-08-29,AZ,623.1,30
2020-08-29,CA,4109.9,70
2020-08-29,CO,167.9,1
2020-08-29,CT,0,0
2020-08-29,DC,74,0
2020-08-29,DE,267,0
2020-08-29,FL,3172.1,148.1
2020-08-29,GA,2320.1,98.9
2020-08-29,GU,0,0
2020-08-29,HI,309,3
2020-08-29,IA,1013,2
2020-08-29,ID,231,2
2020-08-29,IL,1754,6.8999999999999995
2020-08-29,IN,1125,8
2020-08-29,KS,101,1
2020-08-29,KY,977,6
2020-08-29,LA,0,0
2020-08-29,MA,421,11.9
2020-08-29,MD,643.8,15
2020-08-29,ME,56,0
2020-08-29,MI,781.1,32
2020-08-29,MN,1018.9,4.1
2020-08-29,MO,1399.9,14
2020-08-29,MP,0,0
2020-08-29,MS,735,14.1
2020-08-29,MT,170,4
2020-08-29,NC,2378.9,31.9
2020-08-29,ND,374,2
2020-08-29,NE,303.1,1
2020-08-29,NH,30,0
2020-08-29,NJ,340,2.9000000000000004
2020-08-29,NM,135.1,2
2020-08-29,NV,592,16
2020-08-29,NY,356.9,4.1
2020-08-29,OH,1216,20.9
2020-08-29,OK,1011.1,11
2020-08-29,OR,224,3
2020-08-29,PA,751.9,18.1
2020-08-29,PR,577,0
2020-08-29,RI,0,0
2020-08-29,SC,1298.1,42.9
2020-08-29,SD,424,2
2020-08-29,TN,1555.8,20
2020-08-29,TX,5342.4,117.7
2020-08-29,UT,415,0
2020-08-29,VA,1217.1,18
2020-08-29,VI,54,0
2020-08-29,VT,16,0
2020-08-29,WA,437,0
2020-08-29,WI,740,6
2020-08-29,WV,143,10
2020-08-29,WY,21,0
2020-08-30,AK,53,0
2020-08-30,AL,1345.9,10
2020-08-30,AR,475,12
2020-08-30,AZ,377.9,23
2020-08-30,CA,4090.1,32.8
2020-08-30,CO,189.1,-1
2020-08-30,CT,0,0
2020-08-30,DC,34,1
2020-08-30,DE,-7,0
2020-08-30,FL,2569.1,14
2020-08-30,GA,1075,27
2020-08-30,GU,0,0
2020-08-30,HI,200,1
2020-08-30,IA,755,3
2020-08-30,ID,160,1
2020-08-30,IL,1973.2,12
2020-08-30,IN,881.9,6
2020-08-30,KS,102,1
2020-08-30,KY,255.9,4
2020-08-30,LA,1622.9,27
2020-08-30,MA,176.9,12.9
2020-08-30,MD,495.9,10
2020-08-30,ME,22,0
2020-08-30,MI,426,3
2020-08-30,MN,922.9,2
2020-08-30,MO,1076,2
2020-08-30,MP,0,0
2020-08-30,MS,647,14
2020-08-30,MT,84,0
2020-08-30,NC,977,13
2020-08-30,ND,218,1
2020-08-30,NE,274,0
2020-08-30,NH,8,0
2020-08-30,NJ,264.1,4
2020-08-30,NM,105.1,1
2020-08-30,NV,404.9,2
2020-08-30,NY,417.1,6
2020-08-30,OH,921.9,2
2020-08-30,OK,766,2
2020-08-30,OR,261,3
2020-08-30,PA,560.9,2
2020-08-30,PR,317,0
2020-08-30,RI,0,0
2020-08-30,SC,1074.9,10.9
2020-08-30,SD,380,0
2020-08-30,TN,982.9,22
2020-08-30,TX,2712.9,74.1
2020-08-30,UT,353,0
2020-08-30,VA,937.9,1
2020-08-30,VI,5,0
2020-08-30,VT,11,0
2020-08-30,WA,287.9,0
2020-08-30,WI,511,3
2020-08-30,WV,143,1
2020-08-30,WY,36,0
2020-08-31,AK,39,0
2020-08-31,AL,823,20
2020-08-31,AR,368,13
2020-08-31,AZ,170.9,-2.1
2020-08-31,CA,5952,81.1
2020-08-31,CO,282.1,7
2020-08-31,CT,377.9,0.1
2020-08-31,DC,33,1
2020-08-31,DE,80,1
2020-08-31,FL,1883,67.8
2020-08-31,GA,1553.1000000000001,28.1
2020-08-31,GU,108,0
2020-08-31,HI,132,7
2020-08-31,IA,661,7
2020-08-31,ID,222,4
2020-08-31,IL,1903.1,10.1
2020-08-31,IN,883,5
2020-08-31,KS,1396,1
2020-08-31,KY,714,10
2020-08-31,LA,324.1,18.9
2020-08-31,MA,298,11
2020-08-31,MD,456,3
2020-08-31,ME,15,0
2020-08-31,MI,555.9,6
2020-08-31,MN,670,1
2020-08-31,MO,1066,8
2020-08-31,MP,0,0
2020-08-31,MS,274,32
2020-08-31,MT,100,0
2020-08-31,NC,1478.9,11.9
2020-08-31,ND,114,1
2020-08-31,NE,256,2
2020-08-31,NH,22,0
2020-08-31,NJ,345.1,7.9
2020-08-31,NM,70,9
2020-08-31,NV,336.9,0
2020-08-31,NY,387.8,1
2020-08-31,OH,895.1,10
2020-08-31,OK,635,1.1
2020-08-31,OR,169,4
2020-08-31,PA,702.9,1
2020-08-31,PR,325,0
2020-08-31,RI,0,0
2020-08-31,SC,667.9,11
2020-08-31,SD,186,0
2020-08-31,TN,1843.1000000000001,5
2020-08-31,TX,3769.7999999999997,50.2
2020-08-31,UT,327,1.1
2020-08-31,VA,847,11
2020-08-31,VI,5,1
2020-08-31,VT,8,0
2020-08-31,WA,596.1,10.1
2020-08-31,WI,434.9,0
2020-08-31,WV,140,1
2020-08-31,WY,22,0
2020-09-01,AK,31,2
2020-09-01,AL,1558,17.9
2020-09-01,AR,280,17
2020-09-01,AZ,509.1,17
2020-09-01,CA,4087,129
2020-09-01,CO,321,1
2020-09-01,CT,130,1.1
2020-09-01,DC,57,0
2020-09-01,DE,102,0
2020-09-01,FL,7542,187
2020-09-01,GA,2296.1,97.9
2020-09-01,GU,52,3
2020-09-01,HI,181,4
2020-09-01,IA,602,5
2020-09-01,ID,447,6
2020-09-01,IL,1432.8,41.1
2020-09-01,IN,711,16
2020-09-01,KS,84,3
2020-09-01,KY,877.9,18
2020-09-01,LA,693.1,34
2020-09-01,MA,342,4
2020-09-01,MD,611,3.1
2020-09-01,ME,22,0
2020-09-01,MI,788.9,14
2020-09-01,MN,486,6
2020-09-01,MO,1058.1,23.1
2020-09-01,MP,0,0
2020-09-01,MS,634.1,20
2020-09-01,MT,86,1
2020-09-01,NC,1977.1,36.2
2020-09-01,ND,184,2
2020-09-01,NE,334,3
2020-09-01,NH,22,0
2020-09-01,NJ,382,4.9
2020-09-01,NM,107.9,8
2020-09-01,NV,390,8
2020-09-01,NY,448.9,2
2020-09-01,OH,1452.8,26.8
2020-09-01,OK,688,9
2020-09-01,OR,234.9,0
2020-09-01,PA,750.9,21.1
2020-09-01,PR,206,0
2020-09-01,RI,0,0
2020-09-01,SC,854,37
2020-09-01,SD,238,0
2020-09-01,TN,1217,25
2020-09-01,TX,5217,147
2020-09-01,UT,339,1
2020-09-01,VA,1021,32.1
2020-09-01,VI,4,0
2020-09-01,VT,11,0
2020-09-01,WA,343.1,16
2020-09-01,WI,900,8
2020-09-01,WV,257,8
2020-09-01,WY,24,4
2020-09-02,AK,71,0
2020-09-02,AL,623,17
2020-09-02,AR,556,27
2020-09-02,AZ,523,21.9
2020-09-02,CA,5406.8,181.2
2020-09-02,CO,274,7
2020-09-02,CT,102,1
2020-09-02,DC,28,1
2020-09-02,DE,13,1
2020-09-02,FL,2372.1,127.2
2020-09-02,GA,1910.1,61.1
2020-09-02,GU,47,0
2020-09-02,HI,338,1
2020-09-02,IA,612,9
2020-09-02,ID,356,4
2020-09-02,IL,2170.8,23
2020-09-02,IN,865,13
2020-09-02,KS,1038,2
2020-09-02,KY,942.1,25
2020-09-02,LA,950.9,20.1
2020-09-02,MA,-8195,-3.9999999999999996
2020-09-02,MD,455.1,6
2020-09-02,ME,19,1
2020-09-02,MI,632,13
2020-09-02,MN,736.9,7
2020-09-02,MO,1418.1,18
2020-09-02,MP,0,0
2020-09-02,MS,781,33
2020-09-02,MT,189,4
2020-09-02,NC,1174,37
2020-09-02,ND,267,3
2020-09-02,NE,385.1,3
2020-09-02,NH,11,0
2020-09-02,NJ,320,14.1
2020-09-02,NM,152,3
2020-09-02,NV,218.9,25
2020-09-02,NY,444,3.1
2020-09-02,OH,1156.9,11.1
2020-09-02,OK,764,12
2020-09-02,OR,127,5.9
2020-09-02,PA,986,28.1
2020-09-02,PR,562,0
2020-09-02,RI,541,11
2020-09-02,SC,656.9,37
2020-09-02,SD,245,2
2020-09-02,TN,1626.1,15
2020-09-02,TX,4310,180.8
2020-09-02,UT,445,3.9
2020-09-02,VA,927,28.900000000000002
2020-09-02,VI,1,0
2020-09-02,VT,2,0
2020-09-02,WA,492.9,7
2020-09-02,WI,539.9,11
2020-09-02,WV,135,8
2020-09-02,WY,45,0
2020-09-03,AK,105,1
2020-09-03,AL,1046,16
2020-09-03,AR,895.9,20
2020-09-03,AZ,1065.8999999999999,63.1
2020-09-03,CA,5363.3,167
2020-09-03,CO,288,3.1
2020-09-03,CT,111,1
2020-09-03,DC,58,1
2020-09-03,DE,102,0
2020-09-03,FL,3544.9,148.7
2020-09-03,GA,2663.1,71.1
2020-09-03,GU,66,0
2020-09-03,HI,211,4
2020-09-03,IA,1217,3
2020-09-03,ID,302,1
2020-09-03,IL,1433,24.9
2020-09-03,IN,1118,7
2020-09-03,KS,226,19
2020-09-03,KY,1363,13
2020-09-03,LA,813.9,17
2020-09-03,MA,387.09999999999997,17
2020-09-03,MD,696.1,10.2
2020-09-03,ME,50,0
2020-09-03,MI,791.1,12
2020-09-03,MN,988,7
2020-09-03,MO,1306.9,11
2020-09-03,MP,0,0
2020-09-03,MS,751,10
2020-09-03,MT,188,2
2020-09-03,NC,1651.2,23
2020-09-03,ND,362,2
2020-09-03,NE,457,2
2020-09-03,NH,39,0
2020-09-03,NJ,377.2,7
2020-09-03,NM,200,1
2020-09-03,NV,392,28
2020-09-03,NY,585.1,6
2020-09-03,OH,1345.1,50
2020-09-03,OK,884,14
2020-09-03,OR,271,2
2020-09-03,PA,1001,13
2020-09-03,PR,255,0
2020-09-03,RI,0,0
2020-09-03,SC,1193,13
2020-09-03,SD,333,0
2020-09-03,TN,1793.9,20
2020-09-03,TX,3477.1,202.2
2020-09-03,UT,462.1,2.1
2020-09-03,VA,1126.1,10.9
2020-09-03,VI,6,1
2020-09-03,VT,0,0
2020-09-03,WA,565.8,8.1
2020-09-03,WI,844.9,4
2020-09-03,WV,203,7
2020-09-03,WY,28,0
2020-09-04,AK,129,0
2020-09-04,AL,1108,33.1
2020-09-04,AR,893,12
2020-09-04,AZ,722.1,41
2020-09-04,CA,5293.1,146.9
2020-09-04,CO,341,10
2020-09-04,CT,153.1,0
2020-09-04,DC,51,2
2020-09-04,DE,97,0
2020-09-04,FL,3191.7,100
2020-09-04,GA,1904.8,62
2020-09-04,GU,59,1
2020-09-04,HI,271,2
2020-09-04,IA,1083,21
2020-09-04,ID,267,11
2020-09-04,IL,5316,26.9
2020-09-04,IN,1039.9,18
2020-09-04,KS,1294,3
2020-09-04,KY,1433,7
2020-09-04,LA,821,14
2020-09-04,MA,212,23
2020-09-04,MD,828,10
2020-09-04,ME,15,1
2020-09-04,MI,1036,8
2020-09-04,MN,884,10
2020-09-04,MO,1492,18
2020-09-04,MP,0,0
2020-09-04,MS,823,22
2020-09-04,MT,143,3
2020-09-04,NC,2057,39
2020-09-04,ND,344,0
2020-09-04,NE,237,1
2020-09-04,NH,21,0
2020-09-04,NJ,447,7.1
2020-09-04,NM,90.1,3
2020-09-04,NV,464,10
2020-09-04,NY,538.9,0
2020-09-04,OH,1331.9,22
2020-09-04,OK,999,11
2020-09-04,OR,249,6
2020-09-04,PA,958.9,16
2020-09-04,PR,56,0
2020-09-04,RI,0,0
2020-09-04,SC,1629,39.1
2020-09-04,SD,258,1
2020-09-04,TN,1161.1,25
2020-09-04,TX,5467.8,129.1
2020-09-04,UT,528,4
2020-09-04,VA,1111.1,10
2020-09-04,VI,0,0
2020-09-04,VT,5,0
2020-09-04,WA,600.9,8.8
2020-09-04,WI,5868.9000000000005,9
2020-09-04,WV,192,6
2020-09-04,WY,50,1
2020-09-05,AK,98,2
2020-09-05,AL,1410,9
2020-09-05,AR,531,9
2020-09-05,AZ,832,33
2020-09-05,CA,4382.2,63.7
2020-09-05,CO,341,5
2020-09-05,CT,0,0
2020-09-05,DC,52,0
2020-09-05,DE,131,2
2020-09-05,FL,3649.9,60.9
2020-09-05,GA,2205.1,45
2020-09-05,GU,52,1
2020-09-05,HI,219,3
2020-09-05,IA,919,7
2020-09-05,ID,256,0
2020-09-05,IL,2628.9,19.1
2020-09-05,IN,1083,12
2020-09-05,KS,2,4
2020-09-05,KY,516,5
2020-09-05,LA,0,0
2020-09-05,MA,408,16
2020-09-05,MD,772.1,11
2020-09-05,ME,33,0
2020-09-05,MI,725,7
2020-09-05,MN,912.9,4.1
2020-09-05,MO,1605.9,30
2020-09-05,MP,0,0
2020-09-05,MS,539,11
2020-09-05,MT,132,2
2020-09-05,NC,1276,45.1
2020-09-05,ND,361,5
2020-09-05,NE,166,4
2020-09-05,NH,49,0
2020-09-05,NJ,324.9,6.9
2020-09-05,NM,146,6
2020-09-05,NV,401,14
2020-09-05,NY,521.9,1.1
2020-09-05,OH,1340.9,8
2020-09-05,OK,1156,4
2020-09-05,OR,252.1,1
2020-09-05,PA,764.1,15.9
2020-09-05,PR,243,0
2020-09-05,RI,0,0
2020-09-05,SC,964,31
2020-09-05,SD,287,3
2020-09-05,TN,1481,25
2020-09-05,TX,4457.2,143.8
2020-09-05,UT,423,1
2020-09-05,VA,948,15
2020-09-05,VI,17,0
2020-09-05,VT,4,0
2020-09-05,WA,178.9,0
2020-09-05,WI,997.9,13
2020-09-05,WV,252,0
2020-09-05,WY,17,0
2020-09-06,AK,85,0
2020-09-06,AL,511.1,1
2020-09-06,AR,674,12
2020-09-06,AZ,253.9,14
2020-09-06,CA,3159.7,22.4
2020-09-06,CO,264,2
2020-09-06,CT,0,0
2020-09-06,DC,41,0
2020-09-06,DE,120,1
2020-09-06,FL,2556,38.1
2020-09-06,GA,1422,56.9
2020-09-06,GU,-52,1
2020-09-06,HI,162,1
2020-09-06,IA,533,2
2020-09-06,ID,169,1
2020-09-06,IL,1424,4
2020-09-06,IN,843.1,2
2020-09-06,KS,100,1
2020-09-06,KY,156.1,2
2020-09-06,LA,1393.9,57.9
2020-09-06,MA,364,9
2020-09-06,MD,453.1,5
2020-09-06,ME,17,0
2020-09-06,MI,43,0
2020-09-06,MN,693.9,6.1
2020-09-06,MO,1124,11
2020-09-06,MP,0,0
2020-09-06,MS,409.9,15
2020-09-06,MT,94,1
2020-09-06,NC,1017,7
2020-09-06,ND,297,1
2020-09-06,NE,120,0
2020-09-06,NH,28,1
2020-09-06,NJ,310,4.1
2020-09-06,NM,59,3
2020-09-06,NV,527,4
2020-09-06,NY,434,6
2020-09-06,OH,772.9,3
2020-09-06,OK,424,3
2020-09-06,OR,187.9,1
2020-09-06,PA,601,0
2020-09-06,PR,77,0
2020-09-06,RI,0,0
2020-09-06,SC,662.9,10
2020-09-06,SD,218,0
2020-09-06,TN,1604,3
2020-09-06,TX,2091.9,79.1
2020-09-06,UT,251.9,2
2020-09-06,VA,1199.2,1
2020-09-06,VI,14,1
2020-09-06,VT,2,0
2020-09-06,WA,469,0.9
2020-09-06,WI,889,0
2020-09-06,WV,123,3
2020-09-06,WY,26,0
2020-09-07,AK,34,0
2020-09-07,AL,659,0
2020-09-07,AR,350,14
2020-09-07,AZ,198.9,-2.1
2020-09-07,CA,2455.7,33.3
2020-09-07,CO,197,-0.1
2020-09-07,CT,0,0
2020-09-07,DC,36,0
2020-09-07,DE,87,0
2020-09-07,FL,1836,22
2020-09-07,GA,576.9,7
2020-09-07,GU,0,2
2020-09-07,HI,104,1
2020-09-07,IA,329,3
2020-09-07,ID,100,0
2020-09-07,IL,1343,8
2020-09-07,IN,589.9,4
2020-09-07,KS,1258,1
2020-09-07,KY,373,1
2020-09-07,LA,308,12
2020-09-07,MA,218.1,8
2020-09-07,MD,820.9,2.9
2020-09-07,ME,19,0
2020-09-07,MI,1025,4.1
2020-09-07,MN,617.8,3.1
2020-09-07,MO,777,0
2020-09-07,MP,0,0
2020-09-07,MS,242.1,1
2020-09-07,MT,68,1
2020-09-07,NC,1071.1,0
2020-09-07,ND,170,0
2020-09-07,NE,84,0
2020-09-07,NH,31,0
2020-09-07,NJ,335.9,2.1
2020-09-07,NM,37,4.1
2020-09-07,NV,337,5.551115123125783e-17
2020-09-07,NY,316.9,0
2020-09-07,OH,778,17
2020-09-07,OK,613.9,0
2020-09-07,OR,146.1,4.1
2020-09-07,PA,755.9,18
2020-09-07,PR,799,0
2020-09-07,RI,0,0
2020-09-07,SC,655.1,20
2020-09-07,SD,190,0
2020-09-07,TN,1098.1,4
2020-09-07,TX,871,41.9
2020-09-07,UT,436.09999999999997,1.1
2020-09-07,VA,644.9,6
2020-09-07,VI,9,0
2020-09-07,VT,3,0
2020-09-07,WA,116,0
2020-09-07,WI,575.2,0
2020-09-07,WV,163,1
2020-09-07,WY,0,0
2020-09-08,AK,33,0
2020-09-08,AL,633.1,1
2020-09-08,AR,312,9
2020-09-08,AZ,77,2.1
2020-09-08,CA,3424.2,79.7
2020-09-08,CO,180.1,0
2020-09-08,CT,405,5.9
2020-09-08,DC,47,0
2020-09-08,DE,57,0
2020-09-08,FL,1816.1,43.8
2020-09-08,GA,1552,25
2020-09-08,GU,94,1
2020-09-08,HI,197,2
2020-09-08,IA,480,15
2020-09-08,ID,308,3
2020-09-08,IL,1580.1,13.8
2020-09-08,IN,390.1,12
2020-09-08,KS,469,2
2020-09-08,KY,332.1,3
2020-09-08,LA,258,13.1
2020-09-08,MA,162,7.800000000000001
2020-09-08,MD,356,4
2020-09-08,ME,12,0
2020-09-08,MI,1000.8,1.9000000000000001
2020-09-08,MN,385,2
2020-09-08,MO,1146.9,7.1
2020-09-08,MP,0,0
2020-09-08,MS,249,0
2020-09-08,MT,69,1
2020-09-08,NC,937.9,22.1
2020-09-08,ND,71,0
2020-09-08,NE,377,3
2020-09-08,NH,17,0
2020-09-08,NJ,274.09999999999997,5
2020-09-08,NM,37,0
2020-09-08,NV,117,1
2020-09-08,NY,335.1,4
2020-09-08,OH,656,22
2020-09-08,OK,827.9,1
2020-09-08,OR,164,5
2020-09-08,PA,532.9,7.1
2020-09-08,PR,128,0
2020-09-08,RI,0,0
2020-09-08,SC,301,5
2020-09-08,SD,103,0
2020-09-08,TN,822,26
2020-09-08,TX,4217.7,74
2020-09-08,UT,372,1.9000000000000001
2020-09-08,VA,835.8,2
2020-09-08,VI,1,1
2020-09-08,VT,3,0
2020-09-08,WA,562.9,2
2020-09-08,WI,749,2
2020-09-08,WV,86,3
2020-09-08,WY,71,0
2020-09-09,AK,63,0
2020-09-09,AL,811,8
2020-09-09,AR,437,11
2020-09-09,AZ,499.9,32
2020-09-09,CA,3082.7,147.1
2020-09-09,CO,288,4
2020-09-09,CT,90,0
2020-09-09,DC,25,4
2020-09-09,DE,0,0
2020-09-09,FL,2044.9,200.2
2020-09-09,GA,1917.1,56
2020-09-09,GU,45,1
2020-09-09,HI,98,3
2020-09-09,IA,576,19
2020-09-09,ID,246,16
2020-09-09,IL,1385,26.1
2020-09-09,IN,723.9,17
2020-09-09,KS,511,11
2020-09-09,KY,641,19
2020-09-09,LA,1520.1,15
2020-09-09,MA,179.1,5
2020-09-09,MD,335.9,3
2020-09-09,ME,20,0
2020-09-09,MI,967,75.1
2020-09-09,MN,275.1,7
2020-09-09,MO,1336.2,9
2020-09-09,MP,0,0
2020-09-09,MS,426,38
2020-09-09,MT,90,3
2020-09-09,NC,911.1,48
2020-09-09,ND,238,1
2020-09-09,NE,480.1,16
2020-09-09,NH,24,0
2020-09-09,NJ,333,13
2020-09-09,NM,85,6
2020-09-09,NV,151.9,19
2020-09-09,NY,363,2
2020-09-09,OH,972.9,26
2020-09-09,OK,866,9
2020-09-09,OR,119,7
2020-09-09,PA,866.9,20
2020-09-09,PR,3,0
2020-09-09,RI,474,11
2020-09-09,SC,305.1,30.1
2020-09-09,SD,169,0
2020-09-09,TN,766.9,38
2020-09-09,TX,4721.8,131.2
2020-09-09,UT,306,2.1
2020-09-09,VA,882,11
2020-09-09,VI,6,0
2020-09-09,VT,2,0
2020-09-09,WA,480.1,21
2020-09-09,WI,912.9,14
2020-09-09,WV,147,4
2020-09-09,WY,48,0
2020-09-10,AK,120,0
2020-09-10,AL,1148,15.9
2020-09-10,AR,438,12
2020-09-10,AZ,454,22
2020-09-10,CA,3820.7,104
2020-09-10,CO,284.9,3.9
2020-09-10,CT,230,4.1
2020-09-10,DC,25,1
2020-09-10,DE,152,4
2020-09-10,FL,2582.1,211.1
2020-09-10,GA,1932.8999999999999,75
2020-09-10,GU,88,1
2020-09-10,HI,169,3
2020-09-10,IA,951,4
2020-09-10,ID,320,1
2020-09-10,IL,1959.2,23.099999999999998
2020-09-10,IN,788,13
2020-09-10,KS,54,2
2020-09-10,KY,933.9,15
2020-09-10,LA,466,21
2020-09-10,MA,382.1,19.9
2020-09-10,MD,504,11.1
2020-09-10,ME,26,0
2020-09-10,MI,939.9,5
2020-09-10,MN,371.9,15
2020-09-10,MO,1145,18
2020-09-10,MP,0,0
2020-09-10,MS,517.1,33
2020-09-10,MT,195,1
2020-09-10,NC,1273.9,26.099999999999998
2020-09-10,ND,333,3
2020-09-10,NE,430,6
2020-09-10,NH,55,1
2020-09-10,NJ,419.1,4.9
2020-09-10,NM,161,3.1
2020-09-10,NV,303,18
2020-09-10,NY,420.7,7
2020-09-10,OH,1120.9,29.9
2020-09-10,OK,809.9,13
2020-09-10,OR,186.9,2
2020-09-10,PA,677,12
2020-09-10,PR,746,0
2020-09-10,RI,0,0
2020-09-10,SC,379.1,32.9
2020-09-10,SD,260,4
2020-09-10,TN,2350.9,56
2020-09-10,TX,2739.1,12
2020-09-10,UT,452,3
2020-09-10,VA,1236.1,11.1
2020-09-10,VI,4,0
2020-09-10,VT,5,0
2020-09-10,WA,597,6.9
2020-09-10,WI,1588.8999999999999,9.1
2020-09-10,WV,209,3
2020-09-10,WY,48,0
2020-09-11,AK,105,1
2020-09-11,AL,1138,32
2020-09-11,AR,941,13
2020-09-11,AZ,523.1,14.9
2020-09-11,CA,4108,170.6
2020-09-11,CO,304.9,3.1
2020-09-11,CT,228.9,2.1
2020-09-11,DC,81,0
2020-09-11,DE,93,0
2020-09-11,FL,3747.1,176
2020-09-11,GA,1668.2,40.9
2020-09-11,GU,17,2
2020-09-11,HI,170,2
2020-09-11,IA,836,8
2020-09-11,ID,327,8
2020-09-11,IL,2212.1,29.1
2020-09-11,IN,1274,10
2020-09-11,KS,950.1,21
2020-09-11,KY,897,14
2020-09-11,LA,756,41
2020-09-11,MA,452.1,13.9
2020-09-11,MD,643.1,5
2020-09-11,ME,32,0
2020-09-11,MI,1389.1,5.9
2020-09-11,MN,463.1,13.1
2020-09-11,MO,1466.9,11
2020-09-11,MP,0,0
2020-09-11,MS,853.1,14
2020-09-11,MT,123,9
2020-09-11,NC,1598.9,34
2020-09-11,ND,241,4
2020-09-11,NE,483,9
2020-09-11,NH,49,0
2020-09-11,NJ,469.1,8.9
2020-09-11,NM,136,2
2020-09-11,NV,266,9
2020-09-11,NY,611,3
2020-09-11,OH,1240.1,48.9
2020-09-11,OK,941,12
2020-09-11,OR,227,-1.1
2020-09-11,PA,1008.9,20
2020-09-11,PR,352,0
2020-09-11,RI,0,0
2020-09-11,SC,2453.9,53
2020-09-11,SD,283,0
2020-09-11,TN,1352.2,36
2020-09-11,TX,5407.1,281
2020-09-11,UT,607,1.9000000000000001
2020-09-11,VA,1115.1,3
2020-09-11,VI,0,0
2020-09-11,VT,7,0
2020-09-11,WA,465.1,6
2020-09-11,WI,1439.9,4
2020-09-11,WV,157,6
2020-09-11,WY,65,0
2020-09-12,AK,104,1
2020-09-12,AL,943.0999999999999,17
2020-09-12,AR,1538,16
2020-09-12,AZ,602.8,26.2
2020-09-12,CA,3456.3,67.8
2020-09-12,CO,429.9,3
2020-09-12,CT,0,0
2020-09-12,DC,59,0
2020-09-12,DE,164,0
2020-09-12,FL,3183.9,98
2020-09-12,GA,2036,41.1
2020-09-12,GU,0,0
2020-09-12,HI,129,1
2020-09-12,IA,791,2
2020-09-12,ID,234,1
2020-09-12,IL,2008,24
2020-09-12,IN,1073.8,17
2020-09-12,KS,5,13
2020-09-12,KY,838,12
2020-09-12,LA,0,0
2020-09-12,MA,443.9,15.9
2020-09-12,MD,658.9,6.9
2020-09-12,ME,38,1
2020-09-12,MI,730.9,12
2020-09-12,MN,909,9
2020-09-12,MO,1714,16.1
2020-09-12,MP,0,0
2020-09-12,MS,445,15
2020-09-12,MT,129,2
2020-09-12,NC,1371.1,23
2020-09-12,ND,467,3
2020-09-12,NE,278,0
2020-09-12,NH,32,1
2020-09-12,NJ,456,4
2020-09-12,NM,98,3.1
2020-09-12,NV,405.1,12
2020-09-12,NY,542.9,2
2020-09-12,OH,1242,7.9
2020-09-12,OK,989,11
2020-09-12,OR,268,5
2020-09-12,PA,891,1
2020-09-12,PR,505,0
2020-09-12,RI,0,0
2020-09-12,SC,932,12
2020-09-12,SD,318,5
2020-09-12,TN,1289,42
2020-09-12,TX,2626.2,105
2020-09-12,UT,487,1
2020-09-12,VA,1299.9,11
2020-09-12,VI,19,1
2020-09-12,VT,9,0
2020-09-12,WA,366.9,0
2020-09-12,WI,1430.1,12.1
2020-09-12,WV,347,2
2020-09-12,WY,33,0
2020-09-13,AK,61,0
2020-09-13,AL,1109.1,1
2020-09-13,AR,412,12
2020-09-13,AZ,386.1,6
2020-09-13,CA,2808,53.2
2020-09-13,CO,330,0
2020-09-13,CT,0,0
2020-09-13,DC,40,0
2020-09-13,DE,122,2
2020-09-13,FL,2421.2999999999997,8
2020-09-13,GA,1404,47.1
2020-09-13,GU,0,0
2020-09-13,HI,112,2
2020-09-13,IA,493,2
2020-09-13,ID,105,0
2020-09-13,IL,1382.9,16.1
2020-09-13,IN,1243,1
2020-09-13,KS,10,3
2020-09-13,KY,420,3
2020-09-13,LA,1275,33
2020-09-13,MA,262,14
2020-09-13,MD,723.9,5
2020-09-13,ME,33,1
2020-09-13,MI,27,0
2020-09-13,MN,735.1,13
2020-09-13,MO,1444,9
2020-09-13,MP,0,0
2020-09-13,MS,254,12
2020-09-13,MT,91,2
2020-09-13,NC,1020.2,7
2020-09-13,ND,426,1
2020-09-13,NE,150,0
2020-09-13,NH,42,1
2020-09-13,NJ,292,3.9
2020-09-13,NM,97.9,2
2020-09-13,NV,357,1
2020-09-13,NY,481.1,4.1
2020-09-13,OH,836.9,4.1000000000000005
2020-09-13,OK,693,6
2020-09-13,OR,180.8,4
2020-09-13,PA,0,0
2020-09-13,PR,303,0
2020-09-13,RI,0,0
2020-09-13,SC,1886.1,24
2020-09-13,SD,198,1
2020-09-13,TN,758.1,14
2020-09-13,TX,4020.2,74
2020-09-13,UT,616,0
2020-09-13,VA,874.1,2
2020-09-13,VI,0,0
2020-09-13,VT,7,0
2020-09-13,WA,219.9,0
2020-09-13,WI,1621,1
2020-09-13,WV,178,1
2020-09-13,WY,49,0
2020-09-14,AK,75,0
2020-09-14,AL,704,4
2020-09-14,AR,421,11
2020-09-14,AZ,212,0
2020-09-14,CA,3672.7,71.8
2020-09-14,CO,391,6
2020-09-14,CT,549.9,5
